830.23,407.56,830.39,404.12
831.18,404.99,830.39,404.12
831.51,405.34,831.43,405.18
830.99,405.10,831.08,405.07
831.13,405.05,831.23,405.02
831.03,405.14,830.99,405.10
831.03,405.14,831.13,405.05
830.96,405.28,830.90,405.18
830.96,405.28,831.03,405.14
831.38,405.97,831.40,405.77
831.38,405.97,831.57,405.77
831.56,405.98,831.57,405.77
830.78,405.50,830.83,405.32
830.91,405.48,830.83,405.32
830.91,405.48,830.96,405.28
831.34,406.14,831.38,405.97
831.51,406.18,831.56,405.98
830.77,405.70,830.78,405.50
830.90,405.69,830.78,405.50
830.90,405.69,830.91,405.48
831.27,406.28,831.34,406.14
830.78,405.90,830.77,405.70
830.83,406.09,830.78,405.90
830.96,406.12,830.78,405.90
830.96,406.12,830.91,405.91
831.08,406.39,831.18,406.37
830.90,406.24,830.83,406.09
831.03,406.28,830.83,406.09
831.03,406.28,830.96,406.12
830.94,405.46,831.00,405.25
830.91,405.48,831.00,405.25
830.91,405.48,830.96,405.28
830.96,405.28,831.00,405.25
831.03,405.14,831.08,405.09
831.18,404.99,831.03,405.14
831.29,404.96,831.13,405.05
831.34,405.07,831.40,405.01
831.51,405.13,831.34,405.07
831.43,405.18,831.34,405.07
831.43,405.18,831.51,405.13
831.59,405.31,831.43,405.18
831.51,405.34,831.59,405.31
831.51,406.18,831.56,405.98
830.90,405.69,830.91,405.91
830.90,405.69,830.91,405.48
830.25,407.90,832.94,407.90
830.05,402.14,830.12,402.31
826.21,402.14,830.05,402.14
830.23,407.56,824.40,407.56
824.55,404.12,830.39,404.12
829.89,402.59,826.01,402.59
826.07,402.56,829.89,402.59
829.90,402.56,829.89,402.59
826.07,402.56,829.90,402.56
830.02,402.63,826.18,402.63
826.28,402.31,830.02,402.63
826.28,402.31,830.12,402.31
830.05,402.14,826.21,402.14
829.47,403.77,830.39,404.12
825.59,403.77,829.47,403.77
826.01,402.59,829.89,402.59
830.02,402.63,830.05,402.70
830.07,402.05,830.17,402.31
830.05,402.14,830.07,402.05
830.07,402.05,826.19,402.05
830.39,400.99,830.07,402.05
830.39,400.99,826.51,400.99
830.05,402.70,829.47,403.77
830.84,403.91,829.47,403.77
830.05,402.70,830.02,402.63
830.57,401.08,830.39,400.99
830.53,401.02,830.57,401.08
830.54,400.51,826.70,400.51
826.67,400.43,830.54,400.51
826.67,400.43,830.54,400.51
830.56,400.43,830.54,400.51
826.67,400.43,830.56,400.43
830.84,403.91,831.38,402.41
830.17,402.31,831.38,402.41
830.53,401.02,830.61,400.68
830.67,400.67,830.53,401.02
830.67,400.67,830.53,401.02
830.67,400.67,830.57,401.08
830.67,400.67,830.61,400.68
830.54,400.51,830.67,400.67
830.54,400.51,830.56,400.43
830.56,400.43,826.67,400.43
826.89,399.40,830.56,400.43
830.78,399.40,826.89,399.40
826.95,399.36,830.78,399.40
830.78,399.36,830.78,399.40
826.95,399.36,830.78,399.36
827.03,398.86,830.87,398.86
830.90,399.37,827.06,399.37
830.96,399.01,830.90,399.37
830.78,399.36,826.95,399.36
830.90,399.37,830.78,399.36
827.06,399.37,830.90,399.37
827.00,398.78,827.03,398.86
830.87,398.86,827.00,398.78
830.89,398.78,830.87,398.86
830.67,400.67,830.56,400.43
830.94,399.43,830.67,400.67
830.78,399.40,830.94,399.43
830.90,399.37,830.94,399.43
830.78,399.36,830.90,399.37
827.19,397.73,831.03,397.78
831.03,397.73,831.03,397.78
830.89,398.78,827.00,398.78
831.03,397.78,830.89,398.78
831.02,398.99,830.96,399.01
832.02,400.32,831.38,402.41
832.02,400.32,830.67,400.67
830.94,399.43,832.02,400.32
830.94,399.43,830.67,400.67
830.90,399.37,830.96,399.01
831.02,398.99,830.90,399.37
831.02,398.99,830.94,399.43
831.08,397.17,831.20,397.32
827.24,397.17,831.08,397.17
831.03,397.73,827.19,397.73
831.17,397.71,831.03,397.73
831.09,397.10,831.08,397.17
827.19,397.10,831.09,397.10
827.32,396.08,827.27,396.14
831.16,396.14,827.27,396.14
827.32,396.08,831.16,396.14
831.16,396.08,831.16,396.14
827.32,396.08,831.16,396.08
831.21,397.76,831.03,397.78
830.89,398.78,831.03,397.78
831.02,398.99,830.89,398.78
831.20,397.32,831.17,397.71
827.36,397.32,831.20,397.32
831.21,397.76,831.03,397.78
831.17,397.71,831.21,397.76
831.03,397.73,831.17,397.71
827.44,396.04,827.32,396.08
831.16,396.08,827.32,396.08
831.29,396.04,831.16,396.08
827.44,396.04,831.29,396.04
831.09,397.10,827.19,397.10
831.26,397.30,831.20,397.32
831.08,397.17,831.09,397.10
831.21,397.76,831.02,398.99
831.02,398.99,832.02,400.32
831.20,397.32,831.26,397.30
831.21,397.76,831.20,397.32
831.31,395.65,827.46,395.65
831.29,396.04,827.44,396.04
827.46,395.65,831.29,396.04
831.31,395.65,831.29,396.04
827.46,395.65,831.31,395.65
831.16,396.08,831.29,396.04
827.30,395.45,831.18,395.52
831.19,395.45,831.18,395.52
827.30,395.45,831.19,395.45
831.34,396.09,831.16,396.14
831.09,397.10,831.16,396.14
831.34,396.09,831.09,397.10
831.26,397.30,831.09,397.10
827.35,394.40,831.20,394.48
831.19,395.45,827.30,395.45
831.36,395.62,831.31,395.65
831.19,395.45,831.36,395.62
831.18,395.52,831.19,395.45
831.34,396.09,831.26,397.30
832.55,396.15,831.26,397.30
831.34,396.09,831.29,396.04
831.31,395.65,831.34,396.09
831.31,395.65,831.34,396.09
827.26,393.87,831.24,393.88
831.10,393.87,831.24,393.88
827.26,393.87,831.10,393.87
831.19,394.40,827.35,394.40
827.45,394.26,831.19,394.40
831.29,394.26,831.19,394.40
827.45,394.26,831.29,394.26
831.10,393.87,827.26,393.87
831.35,394.29,831.20,394.48
831.19,395.45,831.20,394.48
831.36,395.62,831.19,395.45
827.39,393.88,827.45,394.26
827.39,393.88,831.29,394.26
831.24,393.88,831.29,394.26
827.39,393.88,831.24,393.88
831.19,394.40,831.20,394.48
831.35,394.29,831.20,394.48
831.19,394.40,831.35,394.29
831.29,394.26,831.35,394.29
831.19,394.40,831.29,394.26
827.04,392.76,830.90,392.84
830.88,392.76,830.90,392.84
831.09,393.82,827.20,393.82
831.28,393.83,831.24,393.88
831.10,393.87,831.09,393.82
831.24,393.88,831.28,393.83
831.35,394.29,831.24,393.88
830.88,392.76,827.04,392.76
831.00,392.56,830.88,392.76
831.06,392.58,830.90,392.84
830.88,392.76,831.06,392.58
831.00,392.56,831.06,392.58
830.88,392.76,831.00,392.56
831.06,392.58,830.90,392.84
831.28,393.83,831.09,393.82
827.09,392.19,831.00,392.56
830.93,392.19,831.00,392.56
827.09,392.19,830.93,392.19
830.93,392.19,830.98,392.13
831.00,392.56,830.93,392.19
831.06,392.58,831.00,392.56
831.06,392.58,831.28,393.83
830.93,392.19,827.09,392.19
830.77,392.20,830.93,392.19
826.93,392.20,830.77,392.20
830.98,392.13,830.93,392.19
831.92,390.98,831.92,387.25
830.77,392.20,826.93,392.20
826.87,392.15,830.77,392.20
830.76,392.15,830.77,392.20
826.87,392.15,830.76,392.15
830.57,391.18,830.76,392.15
830.98,392.13,830.76,392.15
831.95,391.28,831.92,390.98
830.54,390.87,830.54,387.16
831.92,390.98,831.92,387.25
826.68,391.18,830.76,392.15
830.57,391.18,830.76,392.15
830.54,390.87,830.54,387.16
826.65,387.16,830.54,387.16
830.57,391.18,826.68,391.18
824.40,407.56,825.55,406.47
825.44,406.50,825.55,406.47
824.40,407.56,825.10,405.93
824.40,407.56,824.55,404.12
825.33,404.99,825.23,405.09
825.33,404.99,824.55,404.12
825.83,405.22,825.74,405.12
825.50,405.02,825.60,405.07
825.74,405.12,825.60,405.07
825.65,405.07,825.74,405.12
825.77,405.34,825.69,405.18
825.90,405.37,825.83,405.22
825.40,405.05,825.50,405.02
825.65,405.07,825.50,405.02
825.55,405.10,825.65,405.07
825.82,405.55,825.77,405.34
825.94,405.56,825.90,405.37
825.30,405.14,825.40,405.05
825.47,405.18,825.55,405.10
825.83,405.77,825.82,405.55
825.96,405.77,825.94,405.56
825.82,405.55,825.94,405.56
825.23,405.28,825.30,405.14
825.40,405.32,825.47,405.18
825.82,405.98,825.83,405.77
825.83,405.77,825.96,405.77
825.18,405.48,825.23,405.28
825.40,405.32,825.23,405.28
825.35,405.50,825.40,405.32
825.77,406.18,825.82,405.98
825.82,405.98,825.94,405.97
825.17,405.69,825.18,405.48
825.35,405.50,825.18,405.48
825.34,405.70,825.35,405.50
825.69,406.33,825.77,406.18
825.83,406.28,825.77,406.18
825.83,406.28,825.90,406.14
825.34,405.70,825.17,405.69
825.18,405.91,825.34,405.70
825.60,406.42,825.69,406.33
825.74,406.37,825.69,406.33
825.74,406.37,825.83,406.28
825.69,406.33,825.83,406.28
825.23,406.12,825.18,405.91
825.40,406.09,825.35,405.90
825.50,406.44,825.60,406.42
825.65,406.39,825.74,406.37
825.60,406.42,825.74,406.37
825.30,406.28,825.23,406.12
825.40,406.09,825.23,406.12
825.47,406.24,825.40,406.09
825.40,406.39,825.50,406.44
825.55,406.34,825.65,406.39
825.50,406.44,825.65,406.39
825.55,406.34,825.47,406.24
825.18,405.48,825.15,405.25
825.15,405.25,825.23,405.28
825.33,404.99,825.40,405.05
825.44,404.96,825.50,405.02
825.65,405.13,825.69,405.18
825.80,405.77,825.83,405.77
825.73,406.21,825.77,406.18
825.50,406.44,825.60,406.42
825.55,406.47,825.60,406.42
825.30,406.28,825.40,406.39
825.23,406.33,825.30,406.28
825.10,405.93,825.18,405.91
825.10,405.46,825.08,405.69
827.55,407.90,830.25,407.90
832.14,406.92,828.64,406.52
828.64,406.52,828.29,405.92
827.55,407.90,828.64,406.52
827.11,407.43,827.55,407.90
826.01,402.59,826.17,402.70
826.28,402.31,826.29,402.31
826.21,402.14,826.28,402.31
824.55,404.12,825.90,404.27
825.59,403.77,824.55,404.12
826.95,403.91,825.59,403.77
828.29,405.92,831.96,406.33
826.95,403.91,825.59,403.77
826.17,402.70,825.59,403.77
826.18,402.63,826.17,402.70
826.28,402.31,826.18,402.63
826.29,402.31,826.28,402.31
826.29,402.31,826.68,401.08
826.51,400.99,826.29,402.31
826.19,402.05,826.29,402.31
826.51,400.99,826.19,402.05
826.68,401.08,826.69,401.02
826.51,400.99,826.68,401.08
826.57,400.96,826.51,400.99
826.95,403.91,825.90,404.27
826.95,403.91,827.48,402.41
826.69,401.02,826.68,401.08
826.78,400.68,826.69,401.02
826.78,400.67,826.67,400.43
826.78,400.68,826.78,400.67
826.70,400.51,826.78,400.68
827.48,402.41,835.20,403.22
826.95,403.91,835.21,404.79
827.48,402.41,826.95,403.91
826.78,400.67,827.05,399.43
826.67,400.43,826.78,400.67
826.89,399.40,826.67,400.43
827.05,399.43,827.06,399.37
826.89,399.40,827.05,399.43
827.12,398.99,827.00,398.78
827.12,399.01,827.12,398.99
827.05,399.43,826.78,400.67
826.78,400.67,828.12,400.32
827.06,399.37,827.05,399.43
827.12,398.99,827.06,399.37
827.12,399.01,827.06,399.37
827.14,397.78,827.00,398.78
827.32,397.76,827.14,397.78
827.32,397.76,827.32,397.71
827.14,397.78,827.32,397.76
827.19,397.73,827.14,397.78
827.24,397.17,827.36,397.30
827.36,397.32,827.36,397.30
827.24,397.17,827.36,397.32
827.12,398.99,828.12,400.32
828.48,398.27,827.12,398.99
827.32,397.76,827.32,397.71
827.36,397.32,827.32,397.71
827.32,397.76,827.36,397.32
827.36,397.30,827.36,397.32
827.32,397.76,827.36,397.30
827.32,396.08,827.44,396.04
827.44,396.09,827.44,396.04
827.32,396.08,827.44,396.09
827.27,396.14,827.44,396.09
827.32,396.08,827.27,396.14
828.48,398.27,835.25,398.90
828.48,398.27,835.25,401.02
828.12,400.32,835.25,401.02
827.36,397.30,827.19,397.10
827.44,396.09,827.19,397.10
827.44,396.09,827.27,396.14
827.47,395.62,827.30,395.45
827.34,395.52,827.47,395.62
827.34,395.52,827.46,395.65
828.65,396.15,827.36,397.30
827.46,395.65,827.47,395.62
827.44,396.09,827.47,395.62
827.46,395.65,827.44,396.09
827.46,395.65,827.44,396.09
827.44,396.04,827.44,396.09
827.46,395.65,827.44,396.04
828.65,396.15,835.25,398.90
828.65,396.15,828.48,398.27
827.31,394.48,827.30,395.45
827.47,395.62,827.31,394.48
827.35,394.40,827.45,394.26
827.35,394.40,827.46,394.29
827.31,394.48,827.46,394.29
827.35,394.40,827.31,394.48
827.26,393.87,827.20,393.82
827.39,393.83,827.20,393.82
827.39,393.88,827.39,393.83
827.26,393.87,827.39,393.88
827.46,394.29,828.65,396.15
828.67,394.44,828.65,396.15
827.46,394.29,827.39,393.83
828.67,394.44,835.25,396.73
827.17,392.58,827.16,392.56
827.01,392.84,827.17,392.58
827.04,392.76,827.01,392.84
827.09,392.19,827.16,392.56
827.09,392.13,827.09,392.19
827.17,392.58,827.09,392.13
828.05,391.28,827.39,393.83
827.17,392.58,827.39,393.83
835.25,391.83,828.05,391.28
828.67,394.44,835.25,394.98
826.93,392.20,826.87,392.15
827.09,392.13,826.87,392.15
827.09,392.19,827.09,392.13
828.02,390.98,828.02,387.25
828.02,390.98,835.25,387.72
835.25,391.52,828.02,390.98
827.09,392.13,826.87,392.15
835.25,391.52,828.02,390.98
828.05,391.28,835.25,391.52
828.05,391.28,835.25,391.83
826.65,390.87,828.02,387.25
826.65,390.87,826.65,387.16
830.64,401.77,830.82,402.14
831.08,402.32,830.64,401.77
831.08,402.32,830.58,401.22
830.58,389.07,830.58,401.22
831.46,402.72,831.12,402.50
830.79,401.25,830.79,388.65
830.64,401.77,831.12,402.50
830.64,401.77,830.82,402.14
830.82,402.14,831.12,402.50
831.08,402.32,831.46,402.72
830.79,401.25,830.88,401.96
830.23,407.56,831.29,406.50
830.23,407.56,831.18,406.45
830.39,404.12,830.94,405.93
830.39,404.12,830.93,405.69
831.76,404.27,831.18,404.99
831.76,404.27,831.59,405.31
833.02,407.43,830.23,407.56
831.08,405.07,831.18,405.12
831.08,405.73,831.18,405.12
831.34,405.37,831.27,405.22
831.08,405.73,831.27,405.22
831.38,405.56,831.34,405.37
831.40,405.77,831.38,405.56
830.83,405.32,830.90,405.18
831.38,405.97,831.40,405.77
