830.58,384.49,822.47,384.01
831.57,386.62,831.57,387.57
831.44,385.58,831.07,384.79
829.07,376.59,828.72,378.48
830.58,384.49,822.17,383.80
830.58,384.49,822.47,384.01
822.17,383.80,822.47,384.01
828.75,378.60,830.04,376.71
831.57,387.57,831.47,387.54
829.12,376.54,829.07,376.59
829.12,376.54,830.04,376.71
830.10,376.66,830.04,376.71
827.60,378.59,827.03,378.80
828.81,376.35,827.03,378.80
828.81,376.35,827.60,378.59
829.12,376.54,830.10,376.66
831.07,384.79,830.58,384.49
830.85,384.53,830.58,384.49
830.85,384.53,830.30,384.18
830.30,384.18,822.17,383.80
830.30,384.18,827.05,378.91
832.57,379.17,827.05,378.91
827.60,378.59,827.63,378.70
827.05,378.91,827.63,378.70
827.03,378.80,827.05,378.91
827.60,378.59,827.03,378.80
833.64,376.80,830.10,376.66
833.64,376.80,828.75,378.60
833.64,378.82,828.75,378.60
828.72,378.48,828.75,378.60
827.63,378.70,828.75,378.60
828.72,378.48,827.63,378.70
827.60,378.59,827.63,378.70
828.72,378.48,827.60,378.59
829.07,376.59,828.81,376.35
828.87,376.31,828.81,376.35
828.87,376.31,829.07,376.59
829.12,376.54,829.07,376.59
831.57,386.62,831.47,387.54
831.57,387.57,831.47,387.54
831.44,385.58,831.07,384.79
830.85,384.53,831.07,384.79
831.26,385.43,830.85,384.53
827.63,378.70,828.75,378.60
833.64,378.82,828.75,378.60
832.77,378.94,827.63,378.70
831.47,387.54,832.45,387.69
829.12,376.54,828.87,376.31
832.57,376.45,829.12,376.54
832.77,376.68,829.12,376.54
831.44,385.58,831.26,385.43
831.41,386.59,831.26,385.43
831.44,385.58,831.41,386.59
831.44,385.58,831.57,386.62
832.57,379.17,827.05,378.91
823.57,373.72,832.57,374.02
831.26,385.43,832.57,386.24
831.26,385.43,831.41,386.59
830.07,387.50,830.99,388.86
835.17,386.77,828.46,385.36
829.95,387.32,827.84,387.17
829.95,387.32,827.97,386.31
835.17,386.77,827.97,386.31
829.22,384.60,828.46,385.36
829.95,387.32,830.89,388.87
830.17,384.11,829.22,384.60
831.25,389.59,830.89,388.87
831.23,383.94,830.17,384.11
832.02,390.35,831.25,389.59
827.92,387.17,827.84,387.17
828.05,386.36,827.92,387.17
828.05,386.36,827.97,386.31
828.52,385.45,828.05,386.36
830.07,387.50,827.97,387.35
827.84,387.17,827.97,387.35
830.07,387.50,827.84,387.17
829.95,387.32,827.84,387.17
829.22,384.60,828.46,385.36
828.52,385.45,828.46,385.36
829.22,384.60,828.52,385.45
829.24,384.73,828.52,385.45
830.99,388.86,830.07,387.50
829.95,387.32,830.07,387.50
830.99,388.86,829.95,387.32
830.89,388.87,829.95,387.32
830.17,384.11,829.22,384.60
829.24,384.73,829.22,384.60
830.17,384.11,829.24,384.73
830.14,384.27,829.24,384.73
831.31,389.48,830.99,388.86
830.89,388.87,830.99,388.86
831.31,389.48,830.89,388.87
831.25,389.59,830.89,388.87
830.14,384.27,830.17,384.11
831.16,384.11,830.14,384.27
832.04,390.21,831.31,389.48
832.04,390.21,831.25,389.59
832.02,390.35,831.25,389.59
831.16,384.11,831.23,383.94
827.97,387.35,827.92,387.17
822.17,383.80,827.03,378.80
827.05,378.91,827.03,378.80
822.17,383.80,827.05,378.91
832.45,387.69,831.47,387.54
831.41,386.59,831.47,387.54
830.85,384.53,830.30,384.18
823.57,373.72,828.87,376.31
828.81,376.35,828.87,376.31
832.45,387.69,831.41,386.59
832.57,379.17,830.85,384.53
830.85,384.53,831.26,385.43
827.84,387.17,827.92,387.17
828.52,385.45,828.05,386.36
834.32,387.13,828.05,386.36
827.92,387.17,828.05,386.36
829.24,384.73,828.52,385.45
830.14,384.27,829.24,384.73
831.16,384.11,830.14,384.27
820.12,379.14,825.17,373.25
825.05,372.35,820.12,379.14
820.06,378.29,820.12,379.14
825.05,372.35,820.06,378.29
825.05,372.35,825.17,373.25
825.78,373.80,820.70,379.71
825.17,373.25,825.78,373.80
825.78,373.80,820.70,379.71
820.12,379.14,820.70,379.71
825.78,373.80,820.12,379.14
825.17,373.25,820.12,379.14
825.78,373.80,825.17,373.25
813.80,342.53,812.33,342.59
822.38,342.53,820.87,342.59
812.47,342.60,820.56,342.60
814.57,341.15,820.09,341.22
820.05,341.34,820.56,342.60
820.87,342.59,820.56,342.60
812.98,341.34,820.05,341.34
812.98,341.34,820.09,341.22
813.08,341.22,820.09,341.22
812.47,342.60,812.33,342.59
812.84,341.34,812.47,342.60
812.98,341.34,812.47,342.60
821.87,341.26,822.38,342.53
822.23,342.52,822.38,342.53
821.87,341.26,822.23,342.52
821.72,341.26,822.23,342.52
821.62,341.15,820.09,341.22
821.62,341.15,820.36,341.34
821.87,341.26,820.36,341.34
814.57,341.15,821.62,341.15
814.57,341.15,821.72,341.26
814.62,341.26,821.72,341.26
813.80,342.53,814.11,342.52
814.62,341.26,813.80,342.53
811.06,342.65,809.61,342.71
819.07,341.38,818.09,342.71
819.58,342.65,818.09,342.71
809.75,342.72,817.79,342.72
810.26,341.47,817.79,342.72
811.88,341.39,819.44,342.65
811.37,342.65,819.44,342.65
817.28,341.47,817.79,342.72
818.09,342.71,817.79,342.72
817.59,341.46,818.09,342.71
810.26,341.47,817.28,341.47
810.26,341.47,817.32,341.35
810.12,341.46,809.75,342.72
810.26,341.47,809.75,342.72
819.07,341.38,819.58,342.65
819.07,341.38,819.44,342.65
818.93,341.39,819.44,342.65
818.83,341.28,817.32,341.35
819.07,341.38,817.59,341.46
811.83,341.28,818.93,341.39
811.88,341.39,818.93,341.39
811.88,341.39,811.37,342.65
811.06,342.65,811.37,342.65
811.88,341.39,811.06,342.65
811.58,341.38,811.06,342.65
824.11,340.80,825.15,342.03
825.15,342.03,823.59,342.10
823.74,342.10,832.05,342.10
825.94,340.62,831.57,340.69
826.00,340.73,833.82,342.03
825.47,342.03,833.82,342.03
831.53,340.81,832.05,342.10
824.26,340.81,831.57,340.69
824.36,340.69,831.57,340.69
824.11,340.80,823.59,342.10
823.74,342.10,823.59,342.10
824.11,340.80,823.74,342.10
824.26,340.81,823.74,342.10
825.94,340.62,833.19,340.62
825.94,340.62,833.30,340.73
826.00,340.73,833.30,340.73
826.00,340.73,825.47,342.03
825.15,342.03,825.47,342.03
825.69,340.72,825.15,342.03
825.69,340.72,824.36,340.69
