804.66,457.95,804.62,463.71
804.62,463.71,804.66,457.95
803.87,463.16,804.66,457.95
803.87,463.16,803.87,458.28
804.66,401.59,804.66,397.62
804.57,396.07,804.66,397.62
803.77,399.10,804.66,397.62
804.57,396.07,803.77,399.10
803.50,396.89,804.57,396.07
804.31,394.60,803.50,396.89
803.10,395.47,803.50,396.89
801.56,390.41,797.90,369.78
804.66,457.95,803.64,457.91
804.66,401.59,804.66,457.95
804.66,401.59,803.87,458.28
803.87,401.37,803.87,458.28
797.61,360.79,836.00,369.76
797.87,369.78,836.00,369.76
805.41,467.06,804.75,463.86
804.66,397.62,804.66,401.59
803.72,397.64,804.66,401.59
804.66,401.59,803.71,401.49
804.66,397.62,803.72,397.64
804.57,396.07,803.64,396.09
803.10,395.47,802.54,390.47
803.89,393.32,804.31,394.60
803.89,393.32,803.38,394.63
802.97,393.34,803.38,394.63
798.90,369.93,796.83,369.91
797.97,369.94,796.83,369.91
798.90,369.93,797.97,369.94
802.11,393.09,802.54,390.47
797.80,369.90,802.11,393.09
801.61,390.49,802.97,393.34
798.90,369.93,802.54,390.47
801.61,390.49,798.90,369.93
797.97,369.94,798.90,369.93
805.77,456.69,804.30,462.78
806.49,461.37,804.75,463.86
804.30,462.78,804.75,463.86
806.49,461.37,804.30,462.78
803.68,401.48,803.69,397.64
803.95,463.19,804.09,464.40
805.64,466.84,803.95,463.19
805.64,466.84,842.70,462.91
842.70,462.91,803.95,463.19
803.95,401.37,842.69,458.31
802.91,393.26,803.33,394.57
805.80,394.04,802.91,393.26
803.86,399.12,803.95,401.37
803.86,399.12,842.69,401.37
803.59,396.95,803.86,399.12
842.59,399.12,803.86,399.12
803.59,396.95,842.59,399.12
842.30,396.95,803.59,396.95
841.87,395.56,803.20,395.56
802.21,393.17,840.77,393.17
796.63,369.77,796.86,369.78
796.63,369.77,795.18,360.79
794.86,360.25,795.18,360.79
796.63,369.77,794.86,360.25
794.86,360.25,796.63,369.77
797.90,369.78,794.86,360.25
797.61,360.79,795.18,360.79
796.86,369.78,795.18,360.79
797.61,360.79,797.87,369.78
804.75,463.86,804.30,462.78
804.62,463.71,804.30,462.78
804.62,463.71,804.29,462.71
803.64,457.91,804.29,462.71
803.61,457.92,804.29,462.71
804.29,462.71,804.30,462.78
803.64,457.91,803.61,457.92
803.68,401.48,803.64,457.91
804.07,464.13,804.62,463.71
804.75,463.86,804.62,463.71
804.07,464.13,804.75,463.86
804.09,464.40,804.75,463.86
804.07,464.13,804.09,464.40
804.09,464.40,804.07,464.13
803.95,463.19,804.09,464.40
803.71,401.49,803.68,401.48
803.69,397.64,803.71,401.49
803.72,397.64,803.69,397.64
803.87,458.28,803.87,463.16
803.95,463.19,803.87,463.16
803.87,458.28,803.95,463.19
803.64,396.09,803.60,396.07
803.33,394.57,803.64,396.09
803.87,401.37,803.96,458.31
803.77,399.10,803.87,401.37
803.95,401.37,803.87,401.37
803.77,399.10,803.95,401.37
803.86,399.12,803.95,401.37
803.50,396.89,803.77,399.10
803.86,399.12,803.77,399.10
803.50,396.89,803.86,399.12
803.38,394.63,803.33,394.57
802.91,393.26,803.38,394.63
802.97,393.34,803.38,394.63
801.56,390.41,802.91,393.26
801.61,390.49,802.97,393.34
801.61,390.49,801.56,390.41
797.97,369.94,801.61,390.49
797.90,369.78,797.97,369.94
803.59,396.95,803.50,396.89
803.10,395.47,803.59,396.95
796.63,369.77,797.90,369.78
797.97,369.94,797.90,369.78
796.63,369.77,797.97,369.94
796.83,369.91,797.97,369.94
803.20,395.56,803.10,395.47
802.11,393.09,803.20,395.56
802.21,393.17,803.20,395.56
796.86,369.78,796.63,369.77
796.86,369.78,796.83,369.91
797.01,369.90,796.83,369.91
797.87,369.78,796.86,369.78
797.01,369.90,796.86,369.78
797.87,369.78,797.01,369.90
797.80,369.90,797.01,369.90
797.87,369.78,797.80,369.90
797.80,369.90,802.11,393.09
802.21,393.17,802.11,393.09
797.80,369.90,802.21,393.17
797.87,369.78,802.21,393.17
797.80,369.90,797.87,369.78
807.77,428.33,807.05,428.03
807.16,427.15,807.05,428.03
808.01,427.84,807.05,428.03
807.16,427.15,808.01,427.84
808.10,427.13,808.01,427.84
807.16,427.15,808.10,427.13
806.88,427.64,807.12,428.22
805.66,427.79,807.12,428.22
805.66,427.79,805.95,428.49
805.95,428.49,807.12,428.22
807.44,428.47,807.12,428.22
